country,month,gdp_growth,inflation,unemployment,interest_rate,exports,imports,vix,sentiment_mean,gdp_growth_lag1,gdp_growth_lag2,gdp_growth_lag3,inflation_lag1,inflation_lag2,inflation_lag3,unemployment_lag1,unemployment_lag2,unemployment_lag3,interest_rate_lag1,interest_rate_lag2,interest_rate_lag3,exports_lag1,exports_lag2,exports_lag3,imports_lag1,imports_lag2,imports_lag3,vix_lag1,vix_lag2,vix_lag3,sentiment_mean_lag1,sentiment_mean_lag2,sentiment_mean_lag3
SAU,7/31/2016,1.443077225,0.609312517,5.745,3.355534216,30.75281381,27.97400753,13.1585,-3.286688563,1.486572253,1.530067281,1.573562309,0.850005559,1.0906986,1.331391642,5.720833333,5.696666667,5.6725,3.355534216,3.355534216,3.355534216,30.48452646,30.21623911,29.94795176,28.10810191,28.24219629,28.37629066,17.77454545,14.85285714,14.30047619,-3.286688563,-3.286688563,-3.286688563
SAU,8/31/2016,1.399582198,0.368619475,5.769166667,3.355534216,31.02110115,27.83991315,12.39956522,-3.286688563,1.443077225,1.486572253,1.530067281,0.609312517,0.850005559,1.0906986,5.745,5.720833333,5.696666667,3.355534216,3.355534216,3.355534216,30.75281381,30.48452646,30.21623911,27.97400753,28.10810191,28.24219629,13.1585,17.77454545,14.85285714,-3.286688563,-3.286688563,-3.286688563
SAU,9/30/2016,1.35608717,0.127926433,5.793333333,3.355534216,31.2893885,27.70581877,14.21952381,-3.286688563,1.399582198,1.443077225,1.486572253,0.368619475,0.609312517,0.850005559,5.769166667,5.745,5.720833333,3.355534216,3.355534216,3.355534216,31.02110115,30.75281381,30.48452646,27.83991315,27.97400753,28.10810191,12.39956522,13.1585,17.77454545,-3.286688563,-3.286688563,-3.286688563
SAU,10/31/2016,1.312592142,-0.112766609,5.8175,3.355534216,31.55767585,27.57172439,14.5852381,-3.286688563,1.35608717,1.399582198,1.443077225,0.127926433,0.368619475,0.609312517,5.793333333,5.769166667,5.745,3.355534216,3.355534216,3.355534216,31.2893885,31.02110115,30.75281381,27.70581877,27.83991315,27.97400753,14.21952381,12.39956522,13.1585,-3.286688563,-3.286688563,-3.286688563
SAU,11/30/2016,1.269097114,-0.353459651,5.841666667,3.355534216,31.8259632,27.43763002,15.23619048,-3.286688563,1.312592142,1.35608717,1.399582198,-0.112766609,0.127926433,0.368619475,5.8175,5.793333333,5.769166667,3.355534216,3.355534216,3.355534216,31.55767585,31.2893885,31.02110115,27.57172439,27.70581877,27.83991315,14.5852381,14.21952381,12.39956522,-3.286688563,-3.286688563,-3.286688563
SAU,12/31/2016,1.225602087,-0.594152693,5.865833333,3.355534216,32.09425055,27.30353564,12.47238095,-3.286688563,1.269097114,1.312592142,1.35608717,-0.353459651,-0.112766609,0.127926433,5.841666667,5.8175,5.793333333,3.355534216,3.355534216,3.355534216,31.8259632,31.55767585,31.2893885,27.43763002,27.57172439,27.70581877,15.23619048,14.5852381,14.21952381,-3.286688563,-3.286688563,-3.286688563
SAU,1/31/2017,1.182107059,-0.834845735,5.89,3.355534216,32.3625379,27.16944126,11.6085,-3.286688563,1.225602087,1.269097114,1.312592142,-0.594152693,-0.353459651,-0.112766609,5.865833333,5.841666667,5.8175,3.355534216,3.355534216,3.355534216,32.09425055,31.8259632,31.55767585,27.30353564,27.43763002,27.57172439,12.47238095,15.23619048,14.5852381,-3.286688563,-3.286688563,-3.286688563
SAU,2/28/2017,1.352510711,-0.55978,5.901583333,3.355534216,32.62574167,26.87048176,11.53052632,-3.286688563,1.182107059,1.225602087,1.269097114,-0.834845735,-0.594152693,-0.353459651,5.89,5.865833333,5.841666667,3.355534216,3.355534216,3.355534216,32.3625379,32.09425055,31.8259632,27.16944126,27.30353564,27.43763002,11.6085,12.47238095,15.23619048,-3.286688563,-3.286688563,-3.286688563
SAU,3/31/2017,1.522914364,-0.284714264,5.913166667,3.355534216,32.88894544,26.57152227,11.89782609,-3.286688563,1.352510711,1.182107059,1.225602087,-0.55978,-0.834845735,-0.594152693,5.901583333,5.89,5.865833333,3.355534216,3.355534216,3.355534216,32.62574167,32.3625379,32.09425055,26.87048176,27.16944126,27.30353564,11.53052632,11.6085,12.47238095,-3.286688563,-3.286688563,-3.286688563
SAU,4/30/2017,1.693318017,-0.009648529,5.92475,3.355534216,33.15214921,26.27256277,13.13631579,-3.286688563,1.522914364,1.352510711,1.182107059,-0.284714264,-0.55978,-0.834845735,5.913166667,5.901583333,5.89,3.355534216,3.355534216,3.355534216,32.88894544,32.62574167,32.3625379,26.57152227,26.87048176,27.16944126,11.89782609,11.53052632,11.6085,-3.286688563,-3.286688563,-3.286688563
SAU,5/31/2017,1.863721669,0.265417207,5.936333333,3.355534216,33.41535299,25.97360327,10.86227273,-3.286688563,1.693318017,1.522914364,1.352510711,-0.009648529,-0.284714264,-0.55978,5.92475,5.913166667,5.901583333,3.355534216,3.355534216,3.355534216,33.15214921,32.88894544,32.62574167,26.27256277,26.57152227,26.87048176,13.13631579,11.89782609,11.53052632,-3.286688563,-3.286688563,-3.286688563
SAU,6/30/2017,2.034125322,0.540482942,5.947916667,3.355534216,33.67855676,25.67464378,10.51363636,-3.286688563,1.863721669,1.693318017,1.522914364,0.265417207,-0.009648529,-0.284714264,5.936333333,5.92475,5.913166667,3.355534216,3.355534216,3.355534216,33.41535299,33.15214921,32.88894544,25.97360327,26.27256277,26.57152227,10.86227273,13.13631579,11.89782609,-3.286688563,-3.286688563,-3.286688563
SAU,7/31/2017,2.204528974,0.815548677,5.9595,3.355534216,33.94176053,25.37568428,10.2645,-3.286688563,2.034125322,1.863721669,1.693318017,0.540482942,0.265417207,-0.009648529,5.947916667,5.936333333,5.92475,3.355534216,3.355534216,3.355534216,33.67855676,33.41535299,33.15214921,25.67464378,25.97360327,26.27256277,10.51363636,10.86227273,13.13631579,-3.286688563,-3.286688563,-3.286688563
SAU,8/31/2017,2.374932627,1.090614413,5.971083333,3.355534216,34.2049643,25.07672479,11.97565217,-3.286688563,2.204528974,2.034125322,1.863721669,0.815548677,0.540482942,0.265417207,5.9595,5.947916667,5.936333333,3.355534216,3.355534216,3.355534216,33.94176053,33.67855676,33.41535299,25.37568428,25.67464378,25.97360327,10.2645,10.51363636,10.86227273,-3.286688563,-3.286688563,-3.286688563
SAU,9/30/2017,2.54533628,1.365680148,5.982666667,3.355534216,34.46816807,24.77776529,10.438,-3.286688563,2.374932627,2.204528974,2.034125322,1.090614413,0.815548677,0.540482942,5.971083333,5.9595,5.947916667,3.355534216,3.355534216,3.355534216,34.2049643,33.94176053,33.67855676,25.07672479,25.37568428,25.67464378,11.97565217,10.2645,10.51363636,-3.286688563,-3.286688563,-3.286688563
SAU,10/31/2017,2.715739932,1.640745884,5.99425,3.355534216,34.73137185,24.4788058,10.12545455,-3.286688563,2.54533628,2.374932627,2.204528974,1.365680148,1.090614413,0.815548677,5.982666667,5.971083333,5.9595,3.355534216,3.355534216,3.355534216,34.46816807,34.2049643,33.94176053,24.77776529,25.07672479,25.37568428,10.438,11.97565217,10.2645,-3.286688563,-3.286688563,-3.286688563
SAU,11/30/2017,2.886143585,1.915811619,6.005833333,3.355534216,34.99457562,24.1798463,10.54047619,-3.286688563,2.715739932,2.54533628,2.374932627,1.640745884,1.365680148,1.090614413,5.99425,5.982666667,5.971083333,3.355534216,3.355534216,3.355534216,34.73137185,34.46816807,34.2049643,24.4788058,24.77776529,25.07672479,10.12545455,10.438,11.97565217,-3.286688563,-3.286688563,-3.286688563
SAU,12/31/2017,3.056547238,2.190877355,6.017416667,3.355534216,35.25777939,23.8808868,10.2645,-3.286688563,2.886143585,2.715739932,2.54533628,1.915811619,1.640745884,1.365680148,6.005833333,5.99425,5.982666667,3.355534216,3.355534216,3.355534216,34.99457562,34.73137185,34.46816807,24.1798463,24.4788058,24.77776529,10.54047619,10.12545455,10.438,-3.286688563,-3.286688563,-3.286688563
SAU,1/31/2018,3.22695089,2.46594309,6.029,3.355534216,35.52098316,23.58192731,11.06238095,-3.286688563,3.056547238,2.886143585,2.715739932,2.190877355,1.915811619,1.640745884,6.017416667,6.005833333,5.99425,3.355534216,3.355534216,3.355534216,35.25777939,34.99457562,34.73137185,23.8808868,24.1798463,24.4788058,10.2645,10.54047619,10.12545455,-3.286688563,-3.286688563,-3.286688563
SAU,2/28/2018,3.095670754,2.161032295,5.99625,3.355534216,35.24083498,23.66965132,22.46473684,-3.286688563,3.22695089,3.056547238,2.886143585,2.46594309,2.190877355,1.915811619,6.029,6.017416667,6.005833333,3.355534216,3.355534216,3.355534216,35.52098316,35.25777939,34.99457562,23.58192731,23.8808868,24.1798463,11.06238095,10.2645,10.54047619,-3.286688563,-3.286688563,-3.286688563
SAU,3/31/2018,2.964390618,1.856121501,5.9635,3.355534216,34.9606868,23.75737534,19.02380952,-3.286688563,3.095670754,3.22695089,3.056547238,2.161032295,2.46594309,2.190877355,5.99625,6.029,6.017416667,3.355534216,3.355534216,3.355534216,35.24083498,35.52098316,35.25777939,23.66965132,23.58192731,23.8808868,22.46473684,11.06238095,10.2645,-3.286688563,-3.286688563,-3.286688563
SAU,4/30/2018,2.833110482,1.551210706,5.93075,3.355534216,34.68053862,23.84509936,18.26761905,-3.286688563,2.964390618,3.095670754,3.22695089,1.856121501,2.161032295,2.46594309,5.9635,5.99625,6.029,3.355534216,3.355534216,3.355534216,34.9606868,35.24083498,35.52098316,23.75737534,23.66965132,23.58192731,19.02380952,22.46473684,11.06238095,-3.286688563,-3.286688563,-3.286688563
SAU,5/31/2018,2.701830345,1.246299912,5.898,3.355534216,34.40039043,23.93282338,14.12454545,-3.286688563,2.833110482,2.964390618,3.095670754,1.551210706,1.856121501,2.161032295,5.93075,5.9635,5.99625,3.355534216,3.355534216,3.355534216,34.68053862,34.9606868,35.24083498,23.84509936,23.75737534,23.66965132,18.26761905,19.02380952,22.46473684,-3.286688563,-3.286688563,-3.286688563
SAU,6/30/2018,2.570550209,0.941389117,5.86525,3.355534216,34.12024225,24.02054739,13.67809524,-3.286688563,2.701830345,2.833110482,2.964390618,1.246299912,1.551210706,1.856121501,5.898,5.93075,5.9635,3.355534216,3.355534216,3.355534216,34.40039043,34.68053862,34.9606868,23.93282338,23.84509936,23.75737534,14.12454545,18.26761905,19.02380952,-3.286688563,-3.286688563,-3.286688563
SAU,7/31/2018,2.439270073,0.636478322,5.8325,3.355534216,33.84009407,24.10827141,13.14761905,-3.286688563,2.570550209,2.701830345,2.833110482,0.941389117,1.246299912,1.551210706,5.86525,5.898,5.93075,3.355534216,3.355534216,3.355534216,34.12024225,34.40039043,34.68053862,24.02054739,23.93282338,23.84509936,13.67809524,14.12454545,18.26761905,-3.286688563,-3.286688563,-3.286688563
SAU,8/31/2018,2.307989937,0.331567528,5.79975,3.355534216,33.55994589,24.19599543,12.54695652,-3.286688563,2.439270073,2.570550209,2.701830345,0.636478322,0.941389117,1.246299912,5.8325,5.86525,5.898,3.355534216,3.355534216,3.355534216,33.84009407,34.12024225,34.40039043,24.10827141,24.02054739,23.93282338,13.14761905,13.67809524,14.12454545,-3.286688563,-3.286688563,-3.286688563
SAU,9/30/2018,2.176709801,0.026656733,5.767,3.355534216,33.27979771,24.28371944,12.91052632,-3.286688563,2.307989937,2.439270073,2.570550209,0.331567528,0.636478322,0.941389117,5.79975,5.8325,5.86525,3.355534216,3.355534216,3.355534216,33.55994589,33.84009407,34.12024225,24.19599543,24.10827141,24.02054739,12.54695652,13.14761905,13.67809524,-3.286688563,-3.286688563,-3.286688563
SAU,10/31/2018,2.045429665,-0.278254062,5.73425,3.355534216,32.99964952,24.37144346,19.35217391,-3.286688563,2.176709801,2.307989937,2.439270073,0.026656733,0.331567528,0.636478322,5.767,5.79975,5.8325,3.355534216,3.355534216,3.355534216,33.27979771,33.55994589,33.84009407,24.28371944,24.19599543,24.10827141,12.91052632,12.54695652,13.14761905,-3.286688563,-3.286688563,-3.286688563
SAU,11/30/2018,1.914149529,-0.583164856,5.7015,3.355534216,32.71950134,24.45916748,19.38904762,-3.286688563,2.045429665,2.176709801,2.307989937,-0.278254062,0.026656733,0.331567528,5.73425,5.767,5.79975,3.355534216,3.355534216,3.355534216,32.99964952,33.27979771,33.55994589,24.37144346,24.28371944,24.19599543,19.35217391,12.91052632,12.54695652,-3.286688563,-3.286688563,-3.286688563
SAU,12/31/2018,1.782869392,-0.888075651,5.66875,3.355534216,32.43935316,24.54689149,24.95315789,-3.286688563,1.914149529,2.045429665,2.176709801,-0.583164856,-0.278254062,0.026656733,5.7015,5.73425,5.767,3.355534216,3.355534216,3.355534216,32.71950134,32.99964952,33.27979771,24.45916748,24.37144346,24.28371944,19.38904762,19.35217391,12.91052632,-3.286688563,-3.286688563,-3.286688563
SAU,1/31/2019,1.651589256,-1.192986445,5.636,3.355534216,32.15920498,24.63461551,19.57238095,-3.286688563,1.782869392,1.914149529,2.045429665,-0.888075651,-0.583164856,-0.278254062,5.66875,5.7015,5.73425,3.355534216,3.355534216,3.355534216,32.43935316,32.71950134,32.99964952,24.54689149,24.45916748,24.37144346,24.95315789,19.38904762,19.35217391,-3.286688563,-3.286688563,-3.286688563
SAU,2/28/2019,1.196891066,-0.812541774,5.804666667,3.355534216,31.46342219,24.55867653,15.23473684,-3.286688563,1.651589256,1.782869392,1.914149529,-1.192986445,-0.888075651,-0.583164856,5.636,5.66875,5.7015,3.355534216,3.355534216,3.355534216,32.15920498,32.43935316,32.71950134,24.63461551,24.54689149,24.45916748,19.57238095,24.95315789,19.38904762,-3.286688563,-3.286688563,-3.286688563
SAU,3/31/2019,0.742192877,-0.432097103,5.973333333,3.355534216,30.7676394,24.48273754,14.4852381,-3.286688563,1.196891066,1.651589256,1.782869392,-0.812541774,-1.192986445,-0.888075651,5.804666667,5.636,5.66875,3.355534216,3.355534216,3.355534216,31.46342219,32.15920498,32.43935316,24.55867653,24.63461551,24.54689149,15.23473684,19.57238095,24.95315789,-3.286688563,-3.286688563,-3.286688563
SAU,4/30/2019,0.287494687,-0.051652431,6.142,3.355534216,30.07185661,24.40679856,12.94904762,-3.286688563,0.742192877,1.196891066,1.651589256,-0.432097103,-0.812541774,-1.192986445,5.973333333,5.804666667,5.636,3.355534216,3.355534216,3.355534216,30.7676394,31.46342219,32.15920498,24.48273754,24.55867653,24.63461551,14.4852381,15.23473684,19.57238095,-3.286688563,-3.286688563,-3.286688563
SAU,5/31/2019,-0.167203503,0.32879224,6.310666667,3.355534216,29.37607383,24.33085957,16.72181818,-3.286688563,0.287494687,0.742192877,1.196891066,-0.051652431,-0.432097103,-0.812541774,6.142,5.973333333,5.804666667,3.355534216,3.355534216,3.355534216,30.07185661,30.7676394,31.46342219,24.40679856,24.48273754,24.55867653,12.94904762,14.4852381,15.23473684,-3.286688563,-3.286688563,-3.286688563
SAU,6/30/2019,-0.621901692,0.709236911,6.479333333,3.355534216,28.68029104,24.25492059,15.836,-3.286688563,-0.167203503,0.287494687,0.742192877,0.32879224,-0.051652431,-0.432097103,6.310666667,6.142,5.973333333,3.355534216,3.355534216,3.355534216,29.37607383,30.07185661,30.7676394,24.33085957,24.40679856,24.48273754,16.72181818,12.94904762,14.4852381,-3.286688563,-3.286688563,-3.286688563
SAU,7/31/2019,-1.076599882,1.089681582,6.648,3.355534216,27.98450825,24.17898161,13.30590909,-3.286688563,-0.621901692,-0.167203503,0.287494687,0.709236911,0.32879224,-0.051652431,6.479333333,6.310666667,6.142,3.355534216,3.355534216,3.355534216,28.68029104,29.37607383,30.07185661,24.25492059,24.33085957,24.40679856,15.836,16.72181818,12.94904762,-3.286688563,-3.286688563,-3.286688563
SAU,8/31/2019,-1.531298072,1.470126254,6.816666667,3.355534216,27.28872546,24.10304262,18.97909091,-3.286688563,-1.076599882,-0.621901692,-0.167203503,1.089681582,0.709236911,0.32879224,6.648,6.479333333,6.310666667,3.355534216,3.355534216,3.355534216,27.98450825,28.68029104,29.37607383,24.17898161,24.25492059,24.33085957,13.30590909,15.836,16.72181818,-3.286688563,-3.286688563,-3.286688563
SAU,9/30/2019,-1.985996261,1.850570925,6.985333333,3.355534216,26.59294268,24.02710364,15.559,-3.286688563,-1.531298072,-1.076599882,-0.621901692,1.470126254,1.089681582,0.709236911,6.816666667,6.648,6.479333333,3.355534216,3.355534216,3.355534216,27.28872546,27.98450825,28.68029104,24.10304262,24.17898161,24.25492059,18.97909091,13.30590909,15.836,-3.286688563,-3.286688563,-3.286688563
SAU,10/31/2019,-2.440694451,2.231015596,7.154,3.355534216,25.89715989,23.95116465,15.46652174,-3.286688563,-1.985996261,-1.531298072,-1.076599882,1.850570925,1.470126254,1.089681582,6.985333333,6.816666667,6.648,3.355534216,3.355534216,3.355534216,26.59294268,27.28872546,27.98450825,24.02710364,24.10304262,24.17898161,15.559,18.97909091,13.30590909,-3.286688563,-3.286688563,-3.286688563
SAU,11/30/2019,-2.895392641,2.611460268,7.322666667,3.355534216,25.2013771,23.87522567,12.5235,-3.286688563,-2.440694451,-1.985996261,-1.531298072,2.231015596,1.850570925,1.470126254,7.154,6.985333333,6.816666667,3.355534216,3.355534216,3.355534216,25.89715989,26.59294268,27.28872546,23.95116465,24.02710364,24.10304262,15.46652174,15.559,18.97909091,-3.286688563,-3.286688563,-3.286688563
SAU,12/31/2019,-3.35009083,2.991904939,7.491333333,3.355534216,24.50559431,23.79928668,13.75666667,-3.286688563,-2.895392641,-2.440694451,-1.985996261,2.611460268,2.231015596,1.850570925,7.322666667,7.154,6.985333333,3.355534216,3.355534216,3.355534216,25.2013771,25.89715989,26.59294268,23.87522567,23.95116465,24.02710364,12.5235,15.46652174,15.559,-3.286688563,-3.286688563,-3.286688563
SAU,1/31/2020,-3.80478902,3.37234961,7.66,3.355534216,23.80981153,23.7233477,13.94095238,-3.286688563,-3.35009083,-2.895392641,-2.440694451,2.991904939,2.611460268,2.231015596,7.491333333,7.322666667,7.154,3.355534216,3.355534216,3.355534216,24.50559431,25.2013771,25.89715989,23.79928668,23.87522567,23.95116465,13.75666667,12.5235,15.46652174,-3.286688563,-3.286688563,-3.286688563
SAU,2/29/2020,-2.94442352,3.346594633,7.573416667,3.355534216,24.25529902,23.5570908,19.62894737,-3.286688563,-3.80478902,-3.35009083,-2.895392641,3.37234961,2.991904939,2.611460268,7.66,7.491333333,7.322666667,3.355534216,3.355534216,3.355534216,23.80981153,24.50559431,25.2013771,23.7233477,23.79928668,23.87522567,13.94095238,13.75666667,12.5235,-3.286688563,-3.286688563,-3.286688563
SAU,3/31/2020,-2.084058019,3.320839657,7.486833333,3.355534216,24.70078651,23.39083391,57.73681818,-3.286688563,-2.94442352,-3.80478902,-3.35009083,3.346594633,3.37234961,2.991904939,7.573416667,7.66,7.491333333,3.355534216,3.355534216,3.355534216,24.25529902,23.80981153,24.50559431,23.5570908,23.7233477,23.79928668,19.62894737,13.94095238,13.75666667,-3.286688563,-3.286688563,-3.286688563
SAU,4/30/2020,-1.223692519,3.29508468,7.40025,3.355534216,25.146274,23.22457701,41.45380952,-3.286688563,-2.084058019,-2.94442352,-3.80478902,3.320839657,3.346594633,3.37234961,7.486833333,7.573416667,7.66,3.355534216,3.355534216,3.355534216,24.70078651,24.25529902,23.80981153,23.39083391,23.5570908,23.7233477,57.73681818,19.62894737,13.94095238,-3.286688563,-3.286688563,-3.286688563
SAU,5/31/2020,-0.363327019,3.269329703,7.313666667,3.355534216,25.59176149,23.05832011,30.897,-3.286688563,-1.223692519,-2.084058019,-2.94442352,3.29508468,3.320839657,3.346594633,7.40025,7.486833333,7.573416667,3.355534216,3.355534216,3.355534216,25.146274,24.70078651,24.25529902,23.22457701,23.39083391,23.5570908,41.45380952,57.73681818,19.62894737,-3.286688563,-3.286688563,-3.286688563
SAU,6/30/2020,0.497038481,3.243574726,7.227083333,3.355534216,26.03724897,22.89206321,31.11954545,-3.286688563,-0.363327019,-1.223692519,-2.084058019,3.269329703,3.29508468,3.320839657,7.313666667,7.40025,7.486833333,3.355534216,3.355534216,3.355534216,25.59176149,25.146274,24.70078651,23.05832011,23.22457701,23.39083391,30.897,41.45380952,57.73681818,-3.286688563,-3.286688563,-3.286688563
SAU,7/31/2020,1.357403982,3.21781975,7.1405,3.355534216,26.48273646,22.72580632,26.84045455,-3.286688563,0.497038481,-0.363327019,-1.223692519,3.243574726,3.269329703,3.29508468,7.227083333,7.313666667,7.40025,3.355534216,3.355534216,3.355534216,26.03724897,25.59176149,25.146274,22.89206321,23.05832011,23.22457701,31.11954545,30.897,41.45380952,-3.286688563,-3.286688563,-3.286688563
SAU,8/31/2020,2.217769482,3.192064773,7.053916667,3.355534216,26.92822395,22.55954942,22.88952381,-3.286688563,1.357403982,0.497038481,-0.363327019,3.21781975,3.243574726,3.269329703,7.1405,7.227083333,7.313666667,3.355534216,3.355534216,3.355534216,26.48273646,26.03724897,25.59176149,22.72580632,22.89206321,23.05832011,26.84045455,31.11954545,30.897,-3.286688563,-3.286688563,-3.286688563
SAU,9/30/2020,3.078134982,3.166309796,6.967333333,3.355534216,27.37371144,22.39329252,27.64761905,-3.286688563,2.217769482,1.357403982,0.497038481,3.192064773,3.21781975,3.243574726,7.053916667,7.1405,7.227083333,3.355534216,3.355534216,3.355534216,26.92822395,26.48273646,26.03724897,22.55954942,22.72580632,22.89206321,22.88952381,26.84045455,31.11954545,-3.286688563,-3.286688563,-3.286688563
SAU,10/31/2020,3.938500482,3.14055482,6.88075,3.355534216,27.81919893,22.22703563,29.43863636,-3.286688563,3.078134982,2.217769482,1.357403982,3.166309796,3.192064773,3.21781975,6.967333333,7.053916667,7.1405,3.355534216,3.355534216,3.355534216,27.37371144,26.92822395,26.48273646,22.39329252,22.55954942,22.72580632,27.64761905,22.88952381,26.84045455,-3.286688563,-3.286688563,-3.286688563
SAU,11/30/2020,4.798865983,3.114799843,6.794166667,3.355534216,28.26468642,22.06077873,24.9955,-3.286688563,3.938500482,3.078134982,2.217769482,3.14055482,3.166309796,3.192064773,6.88075,6.967333333,7.053916667,3.355534216,3.355534216,3.355534216,27.81919893,27.37371144,26.92822395,22.22703563,22.39329252,22.55954942,29.43863636,27.64761905,22.88952381,-3.286688563,-3.286688563,-3.286688563
SAU,12/31/2020,5.659231483,3.089044866,6.707583333,3.355534216,28.71017391,21.89452183,22.37409091,-3.286688563,4.798865983,3.938500482,3.078134982,3.114799843,3.14055482,3.166309796,6.794166667,6.88075,6.967333333,3.355534216,3.355534216,3.355534216,28.26468642,27.81919893,27.37371144,22.06077873,22.22703563,22.39329252,24.9955,29.43863636,27.64761905,-3.286688563,-3.286688563,-3.286688563
SAU,1/31/2021,6.519596983,3.063289889,6.621,3.355534216,29.1556614,21.72826494,24.91,-3.286688563,5.659231483,4.798865983,3.938500482,3.089044866,3.114799843,3.14055482,6.707583333,6.794166667,6.88075,3.355534216,3.355534216,3.355534216,28.71017391,28.26468642,27.81919893,21.89452183,22.06077873,22.22703563,22.37409091,24.9955,29.43863636,-3.286688563,-3.286688563,-3.286688563
SAU,2/28/2021,6.976346191,3.014188542,6.535,3.355534216,29.72477378,21.65417243,23.14052632,-3.286688563,6.519596983,5.659231483,4.798865983,3.063289889,3.089044866,3.114799843,6.621,6.707583333,6.794166667,3.355534216,3.355534216,3.355534216,29.1556614,28.71017391,28.26468642,21.72826494,21.89452183,22.06077873,24.91,22.37409091,24.9955,-3.286688563,-3.286688563,-3.286688563
SAU,3/31/2021,7.433095399,2.965087194,6.449,3.355534216,30.29388615,21.58007993,21.84304348,-3.286688563,6.976346191,6.519596983,5.659231483,3.014188542,3.063289889,3.089044866,6.535,6.621,6.707583333,3.355534216,3.355534216,3.355534216,29.72477378,29.1556614,28.71017391,21.65417243,21.72826494,21.89452183,23.14052632,24.91,22.37409091,-3.286688563,-3.286688563,-3.286688563
SAU,4/30/2021,7.889844606,2.915985847,6.363,3.355534216,30.86299853,21.50598742,17.41619048,-3.286688563,7.433095399,6.976346191,6.519596983,2.965087194,3.014188542,3.063289889,6.449,6.535,6.621,3.355534216,3.355534216,3.355534216,30.29388615,29.72477378,29.1556614,21.58007993,21.65417243,21.72826494,21.84304348,23.14052632,24.91,-3.286688563,-3.286688563,-3.286688563
SAU,5/31/2021,8.346593814,2.866884499,6.277,3.355534216,31.4321109,21.43189492,19.7605,-3.286688563,7.889844606,7.433095399,6.976346191,2.915985847,2.965087194,3.014188542,6.363,6.449,6.535,3.355534216,3.355534216,3.355534216,30.86299853,30.29388615,29.72477378,21.50598742,21.58007993,21.65417243,17.41619048,21.84304348,23.14052632,-3.286688563,-3.286688563,-3.286688563
SAU,6/30/2021,8.803343022,2.817783152,6.191,3.355534216,32.00122327,21.35780241,16.95681818,-3.286688563,8.346593814,7.889844606,7.433095399,2.866884499,2.915985847,2.965087194,6.277,6.363,6.449,3.355534216,3.355534216,3.355534216,31.4321109,30.86299853,30.29388615,21.43189492,21.50598742,21.58007993,19.7605,17.41619048,21.84304348,-3.286688563,-3.286688563,-3.286688563
SAU,7/31/2021,9.260092229,2.768681804,6.105,3.355534216,32.57033565,21.28370991,17.60333333,-3.286688563,8.803343022,8.346593814,7.889844606,2.817783152,2.866884499,2.915985847,6.191,6.277,6.363,3.355534216,3.355534216,3.355534216,32.00122327,31.4321109,30.86299853,21.35780241,21.43189492,21.50598742,16.95681818,19.7605,17.41619048,-3.286688563,-3.286688563,-3.286688563
SAU,8/31/2021,9.716841437,2.719580457,6.019,3.355534216,33.13944802,21.2096174,17.47272727,-3.286688563,9.260092229,8.803343022,8.346593814,2.768681804,2.817783152,2.866884499,6.105,6.191,6.277,3.355534216,3.355534216,3.355534216,32.57033565,32.00122327,31.4321109,21.28370991,21.35780241,21.43189492,17.60333333,16.95681818,19.7605,-3.286688563,-3.286688563,-3.286688563
SAU,9/30/2021,10.17359064,2.670479109,5.933,3.355534216,33.7085604,21.1355249,19.8247619,-3.286688563,9.716841437,9.260092229,8.803343022,2.719580457,2.768681804,2.817783152,6.019,6.105,6.191,3.355534216,3.355534216,3.355534216,33.13944802,32.57033565,32.00122327,21.2096174,21.28370991,21.35780241,17.47272727,17.60333333,16.95681818,-3.286688563,-3.286688563,-3.286688563
SAU,10/31/2021,10.63033985,2.621377762,5.847,3.355534216,34.27767277,21.06143239,17.87142857,-3.286688563,10.17359064,9.716841437,9.260092229,2.670479109,2.719580457,2.768681804,5.933,6.019,6.105,3.355534216,3.355534216,3.355534216,33.7085604,33.13944802,32.57033565,21.1355249,21.2096174,21.28370991,19.8247619,17.47272727,17.60333333,-3.286688563,-3.286688563,-3.286688563
SAU,11/30/2021,11.08708906,2.572276414,5.761,3.355534216,34.84678515,20.98733989,18.50047619,-3.286688563,10.63033985,10.17359064,9.716841437,2.621377762,2.670479109,2.719580457,5.847,5.933,6.019,3.355534216,3.355534216,3.355534216,34.27767277,33.7085604,33.13944802,21.06143239,21.1355249,21.2096174,17.87142857,19.8247619,17.47272727,-3.286688563,-3.286688563,-3.286688563
SAU,12/31/2021,11.54383827,2.523175067,5.675,3.355534216,35.41589752,20.91324738,21.35454545,-3.286688563,11.08708906,10.63033985,10.17359064,2.572276414,2.621377762,2.670479109,5.761,5.847,5.933,3.355534216,3.355534216,3.355534216,34.84678515,34.27767277,33.7085604,20.98733989,21.06143239,21.1355249,18.50047619,17.87142857,19.8247619,-3.286688563,-3.286688563,-3.286688563
SAU,1/31/2022,12.00058748,2.474073719,5.589,3.355534216,35.9850099,20.83915488,23.181,-3.286688563,11.54383827,11.08708906,10.63033985,2.523175067,2.572276414,2.621377762,5.675,5.761,5.847,3.355534216,3.355534216,3.355534216,35.41589752,34.84678515,34.27767277,20.91324738,20.98733989,21.06143239,21.35454545,18.50047619,17.87142857,-3.286688563,-3.286688563,-3.286688563
