country,month,y_true,y_pred,y_prob
AUS,2022-11-30,0,1,0.7786300903619963
ARG,2022-11-30,0,1,0.771715660009066
THA,2022-11-30,0,0,0.22464418752045479
NLD,2022-11-30,0,0,0.35912939504387725
GBR,2022-11-30,0,1,0.7679152983571004
ITA,2022-11-30,0,1,0.699696270844639
DEU,2022-11-30,0,1,0.6009697938354298
POL,2022-11-30,0,0,0.5243585377100827
USA,2022-11-30,0,1,0.7884323576872346
MEX,2022-11-30,0,1,0.751224445733953
RUS,2022-11-30,0,1,0.7755315544686691
ARE,2022-11-30,0,0,0.39613771546344406
IRL,2022-11-30,0,0,0.29775803812677354
IDN,2022-12-31,0,1,0.7736061631642817
AUS,2022-12-31,0,1,0.7969691981274911
RUS,2022-12-31,1,1,0.7624211489222131
FRA,2022-12-31,0,0,0.32568704485010186
ARG,2022-12-31,0,1,0.7889410452228329
USA,2022-12-31,0,1,0.7730642023961248
GBR,2022-12-31,0,1,0.7598140990652741
ISR,2022-12-31,1,1,0.763920829911832
CHN,2022-12-31,0,0,0.3198446404075302
CHE,2022-12-31,0,0,0.32365206045378586
IRL,2022-12-31,0,1,0.6280483993533633
ITA,2022-12-31,0,1,0.6604228567450037
NLD,2022-12-31,0,0,0.4987720584806505
DEU,2022-12-31,0,1,0.6301140986073369
POL,2022-12-31,0,0,0.3936220330163234
MEX,2022-12-31,0,0,0.5938354512439054
JPN,2022-12-31,1,1,0.723468922124428
SWE,2022-12-31,0,0,0.5858487560502238
THA,2022-12-31,0,0,0.20564006224073453
SAU,2022-12-31,0,0,0.310493761725619
BRA,2022-12-31,0,1,0.7780461601076234
NOR,2022-12-31,1,1,0.6401648227977915
BEL,2022-12-31,0,0,0.41134194833793347
ESP,2022-12-31,0,1,0.6664491038401751
TUR,2022-12-31,0,1,0.664046039280142
CAN,2022-12-31,1,1,0.7476414816577508
ARE,2022-12-31,0,0,0.5948757161699741
IND,2022-12-31,0,1,0.795375594701897
SGP,2022-12-31,1,0,0.5616386439914728
KOR,2022-12-31,0,1,0.6621063521526277
SAU,2023-01-31,0,0,0.21611740828824608
CAN,2023-01-31,0,0,0.4832815086237385
NLD,2023-01-31,0,0,0.34434202603916253
USA,2023-01-31,0,0,0.501535934536291
CHE,2023-01-31,0,0,0.19327161935228465
MEX,2023-01-31,0,0,0.47316736956741057
GBR,2023-01-31,0,0,0.44607926941084514
IND,2023-01-31,0,0,0.5145212810353655
ISR,2023-01-31,0,0,0.45508607191372646
RUS,2023-01-31,0,1,0.6091245725291348
SGP,2023-01-31,0,0,0.4168681003610783
ESP,2023-01-31,0,0,0.22164896804567571
SWE,2023-01-31,0,0,0.26874729692649985
KOR,2023-01-31,0,0,0.3401787025551764
BEL,2023-01-31,0,0,0.24987310613585245
AUS,2023-01-31,0,0,0.3360690837636308
THA,2023-01-31,0,0,0.2587082845877302
FRA,2023-01-31,0,0,0.3751823877275296
POL,2023-01-31,0,0,0.2471577129081739
ARE,2023-01-31,0,0,0.1921583994095156
ARG,2023-01-31,0,0,0.5952944828226517
ITA,2023-01-31,0,0,0.31899184029982447
JPN,2023-01-31,0,0,0.22748672640993028
BRA,2023-01-31,0,0,0.31179934723966296
TUR,2023-01-31,0,0,0.44253094809800064
IRL,2023-01-31,0,0,0.236907209965032
NOR,2023-01-31,0,0,0.4799691934090837
CHN,2023-01-31,0,0,0.2138371344433135
IDN,2023-01-31,0,0,0.42440788484418296
DEU,2023-01-31,0,0,0.36098600976085987
SAU,2023-02-28,0,0,0.27630312469216306
ARG,2023-02-28,0,0,0.46704449088761074
AUS,2023-02-28,0,0,0.4200301389914846
ARE,2023-02-28,0,0,0.1938412883054267
NLD,2023-02-28,0,0,0.3010681202656332
USA,2023-02-28,0,0,0.4529053885124814
BEL,2023-02-28,0,0,0.22575756890742094
POL,2023-02-28,0,0,0.39167115662100277
SWE,2023-02-28,0,0,0.24358221131583124
BRA,2023-02-28,0,0,0.3482181098450668
NOR,2023-02-28,0,0,0.38780424044627343
RUS,2023-02-28,0,0,0.5844947678215159
CAN,2023-02-28,0,0,0.46638400116704865
KOR,2023-02-28,0,0,0.28930221223648295
CHN,2023-02-28,0,0,0.20480675661693568
GBR,2023-02-28,0,0,0.48926745809083033
ESP,2023-02-28,0,0,0.23632879556800668
IRL,2023-02-28,0,0,0.2439215735743332
THA,2023-02-28,0,0,0.34577067994658234
IDN,2023-02-28,0,0,0.2599087929864187
ISR,2023-02-28,0,0,0.5077622436489797
FRA,2023-02-28,0,0,0.3205417697652064
DEU,2023-02-28,0,0,0.3648782601646392
TUR,2023-02-28,0,0,0.3686660988996097
JPN,2023-02-28,0,0,0.2942180486158555
SGP,2023-02-28,0,0,0.2839607825973096
MEX,2023-02-28,0,0,0.36168141493891043
ITA,2023-02-28,0,0,0.3081642702115408
CHE,2023-02-28,0,0,0.23555671161341962
IND,2023-02-28,0,0,0.4324136559413298
POL,2023-03-31,0,0,0.2969503827395024
BRA,2023-03-31,0,0,0.40039161889684366
BEL,2023-03-31,0,0,0.32076547914251813
TUR,2023-03-31,0,0,0.34924896625168844
USA,2023-03-31,0,0,0.4938489222788201
JPN,2023-03-31,0,0,0.23210702596342078
NOR,2023-03-31,0,0,0.5196667253483315
THA,2023-03-31,0,0,0.2402333527679099
ITA,2023-03-31,0,0,0.4651787266896137
ESP,2023-03-31,0,0,0.250976856092794
IND,2023-03-31,0,0,0.5009075501005419
DEU,2023-03-31,0,0,0.41037596294749323
CHN,2023-03-31,0,0,0.1960125149970647
GBR,2023-03-31,0,0,0.4980969771257658
SWE,2023-03-31,0,0,0.21863578874327072
FRA,2023-03-31,0,0,0.5024196220752813
MEX,2023-03-31,0,0,0.5614284715861652
CHE,2023-03-31,0,0,0.2044214546046236
AUS,2023-03-31,0,0,0.4098036979350534
RUS,2023-03-31,0,0,0.5862256857498472
CAN,2023-03-31,0,0,0.4663405162707293
ISR,2023-03-31,0,0,0.4396659781443306
SGP,2023-03-31,0,0,0.23202598949159917
SAU,2023-03-31,0,0,0.2050558826188761
ARG,2023-03-31,0,0,0.46704449088761074
IRL,2023-03-31,0,0,0.3468400403424508
ARE,2023-03-31,0,0,0.19210751199904963
KOR,2023-03-31,0,0,0.2447282322415351
NLD,2023-03-31,0,0,0.3350014829437968
IDN,2023-03-31,0,0,0.3166425147789851
IRL,2023-04-30,0,0,0.24759458431956846
ITA,2023-04-30,0,0,0.35858765551927246
FRA,2023-04-30,0,0,0.46808913962161974
POL,2023-04-30,0,0,0.21848910959787735
SWE,2023-04-30,0,0,0.2792556568293616
RUS,2023-04-30,0,0,0.573774154650145
ISR,2023-04-30,0,0,0.3411867808377913
DEU,2023-04-30,0,0,0.511741613927693
THA,2023-04-30,0,0,0.33499029833156757
ARE,2023-04-30,0,0,0.20220782399910817
BEL,2023-04-30,0,0,0.41096612672539506
AUS,2023-04-30,0,0,0.34067501723175225
USA,2023-04-30,0,0,0.5419856345000579
ESP,2023-04-30,0,0,0.2552053046566809
SGP,2023-04-30,0,0,0.3597118376865415
KOR,2023-04-30,0,0,0.2844578771957503
CHN,2023-04-30,0,0,0.2408186417616586
IDN,2023-04-30,0,0,0.4251525247267594
IND,2023-04-30,0,0,0.5635732943459626
SAU,2023-04-30,0,0,0.22175543361328232
CAN,2023-04-30,0,0,0.4706074390091179
TUR,2023-04-30,0,0,0.3632653375561122
ARG,2023-04-30,0,0,0.3565740907654462
BRA,2023-04-30,0,0,0.44608234627232096
NLD,2023-04-30,0,0,0.2706723163913333
NOR,2023-04-30,0,0,0.5006004872834279
MEX,2023-04-30,0,0,0.5409616547862249
GBR,2023-04-30,0,0,0.5254382935207395
JPN,2023-04-30,0,0,0.2895899940770313
CHE,2023-04-30,0,0,0.21467284868314093
CHE,2023-05-31,0,0,0.1962754502068836
ARE,2023-05-31,0,0,0.19273873210973416
KOR,2023-05-31,0,0,0.22265609940047945
IDN,2023-05-31,0,0,0.339679170607937
RUS,2023-05-31,0,0,0.584808533998578
FRA,2023-05-31,0,0,0.29132462601465775
MEX,2023-05-31,0,0,0.4040434378163269
CAN,2023-05-31,0,0,0.4841218250325304
SAU,2023-05-31,0,0,0.27544363744261074
IRL,2023-05-31,0,0,0.2737777527729442
AUS,2023-05-31,0,0,0.25949612233811337
ISR,2023-05-31,0,0,0.3251981240680377
USA,2023-05-31,0,0,0.40412676207419457
ITA,2023-05-31,0,0,0.4855177820860252
NLD,2023-05-31,0,0,0.3117714186858163
DEU,2023-05-31,0,0,0.5112213907457267
GBR,2023-05-31,0,0,0.37946819331236936
SWE,2023-05-31,0,0,0.23488053058565683
BEL,2023-05-31,0,0,0.2903043763012046
SGP,2023-05-31,0,0,0.3054238111955138
BRA,2023-05-31,0,0,0.3354250387894688
TUR,2023-05-31,0,0,0.4462195664724396
NOR,2023-05-31,0,0,0.5049244416310649
THA,2023-05-31,0,0,0.2340655637223583
IND,2023-05-31,0,0,0.45526603161360657
CHN,2023-05-31,0,0,0.20010940211698025
ESP,2023-05-31,0,0,0.2716867363875883
POL,2023-05-31,0,0,0.31915839986010186
JPN,2023-05-31,0,0,0.2335116979943674
ARG,2023-05-31,0,0,0.5408886170932048
RUS,2023-06-30,0,1,0.7687955962384178
SWE,2023-06-30,0,0,0.4303337764337973
ARG,2023-06-30,0,1,0.7842285826786585
IRL,2023-06-30,0,0,0.3112952415531433
USA,2023-06-30,0,1,0.6486116166381132
SGP,2023-06-30,0,0,0.5775012290231889
IND,2023-06-30,0,1,0.7660677699306985
IDN,2023-06-30,0,1,0.7728487876270497
GBR,2023-06-30,0,1,0.7663295530747707
SAU,2023-06-30,0,0,0.5859717219774484
ARE,2023-06-30,0,0,0.2266188171296675
FRA,2023-06-30,0,1,0.7418271122693731
MEX,2023-06-30,0,0,0.5755899607729306
CAN,2023-06-30,0,1,0.7867857716711315
CHE,2023-06-30,0,0,0.22872355841329342
KOR,2023-06-30,0,1,0.6082412551021426
NLD,2023-06-30,0,0,0.3322825071275903
CHN,2023-06-30,0,0,0.25752967536360405
TUR,2023-06-30,0,1,0.6875765800001726
BRA,2023-06-30,0,1,0.7655838737107952
NOR,2023-06-30,0,1,0.620625343667314
ITA,2023-06-30,0,1,0.6815273455977614
DEU,2023-06-30,0,1,0.6463669615805988
BEL,2023-06-30,0,0,0.5722042898552613
JPN,2023-06-30,0,1,0.6855046407520629
POL,2023-06-30,0,0,0.3494716316011726
ISR,2023-06-30,0,1,0.7552100301442328
THA,2023-06-30,0,0,0.2940533041037176
ESP,2023-06-30,0,1,0.7148396887416743
AUS,2023-06-30,0,1,0.766964462408163
NLD,2023-07-31,0,0,0.4969190103797417
ARE,2023-07-31,0,0,0.2637252292157731
AUS,2023-07-31,0,1,0.7857824127667493
KOR,2023-07-31,0,0,0.4819763653017953
SAU,2023-07-31,0,0,0.2550405746539445
ISR,2023-07-31,0,1,0.7025072262968842
CHE,2023-07-31,0,0,0.21259065124367094
IRL,2023-07-31,0,0,0.573287896329928
CAN,2023-07-31,0,1,0.7532209734729586
USA,2023-07-31,0,1,0.6944381874258202
RUS,2023-07-31,0,1,0.7663358240982707
IDN,2023-07-31,0,1,0.7679926724248327
SGP,2023-07-31,0,0,0.49716454336394866
TUR,2023-07-31,0,0,0.40904167187980606
THA,2023-07-31,0,0,0.3336517059256379
POL,2023-07-31,0,1,0.6540021129031516
BEL,2023-07-31,0,0,0.30773258033719514
ARG,2023-07-31,0,1,0.7821318574815028
DEU,2023-07-31,0,1,0.698659361826156
ESP,2023-07-31,0,0,0.31700480802739456
NOR,2023-07-31,0,1,0.6142048226391835
CHN,2023-07-31,0,0,0.2901835152868057
SWE,2023-07-31,0,0,0.5185838322534368
FRA,2023-07-31,0,1,0.7489983181011342
JPN,2023-07-31,0,0,0.45056142732110055
GBR,2023-07-31,0,1,0.7567969879546054
BRA,2023-07-31,0,1,0.7810273763227502
IND,2023-07-31,0,1,0.7862253278618566
ITA,2023-07-31,0,1,0.7245816053157307
MEX,2023-07-31,0,1,0.7194862600033923
SAU,2023-08-31,0,0,0.35493642609381126
CHE,2023-08-31,0,0,0.2055510143294891
ARG,2023-08-31,0,1,0.6404449757708914
IDN,2023-08-31,0,0,0.417113215617245
IND,2023-08-31,0,1,0.7943813702685093
GBR,2023-08-31,0,1,0.7578215244916741
IRL,2023-08-31,0,0,0.41922071102986275
USA,2023-08-31,0,1,0.7590489387701888
FRA,2023-08-31,0,1,0.6922425690893985
ISR,2023-08-31,0,1,0.6307632703032838
THA,2023-08-31,0,1,0.6094911720893611
ESP,2023-08-31,0,0,0.5176000379721226
DEU,2023-08-31,0,1,0.7654263121481696
ITA,2023-08-31,0,1,0.7430620609181792
JPN,2023-08-31,0,1,0.6177561187875678
TUR,2023-08-31,0,1,0.7398988473263505
CHN,2023-08-31,0,0,0.2166924543278869
KOR,2023-08-31,0,0,0.5049744722692285
MEX,2023-08-31,0,1,0.7654179987873636
CAN,2023-08-31,0,1,0.7441717926210073
NLD,2023-08-31,0,1,0.6738907732751915
BRA,2023-08-31,0,1,0.6597626810192666
NOR,2023-08-31,0,1,0.7165930681989138
BEL,2023-08-31,0,0,0.5398728638783468
POL,2023-08-31,0,0,0.4196938892629007
AUS,2023-08-31,0,1,0.743842945169015
RUS,2023-08-31,0,1,0.7808116666745155
SWE,2023-08-31,0,0,0.3989787726974669
ARE,2023-08-31,0,0,0.20081666752253513
SGP,2023-08-31,0,0,0.45971234202449923
IRL,2023-09-30,0,0,0.5238208317543143
THA,2023-09-30,0,0,0.5637417003246378
ARE,2023-09-30,0,0,0.2003218092373277
ARG,2023-09-30,0,1,0.7726929565817781
AUS,2023-09-30,0,1,0.7587146696835809
BEL,2023-09-30,0,0,0.4574412297570178
BRA,2023-09-30,0,1,0.7317588393158968
CAN,2023-09-30,0,1,0.752833123856058
CHE,2023-09-30,0,0,0.2693161551159855
CHN,2023-09-30,0,0,0.24635660225594483
DEU,2023-09-30,0,1,0.725121897303309
ESP,2023-09-30,0,0,0.5043962220440977
FRA,2023-09-30,0,1,0.6678256308178198
GBR,2023-09-30,0,1,0.7807196544519531
TUR,2023-09-30,0,1,0.7455929735225189
IDN,2023-09-30,0,1,0.6931824792506176
ISR,2023-09-30,0,1,0.727038588679182
ITA,2023-09-30,0,1,0.7051239134320623
JPN,2023-09-30,0,1,0.6088637659923536
KOR,2023-09-30,0,0,0.4000555043485692
MEX,2023-09-30,0,1,0.7225905091255161
NLD,2023-09-30,0,0,0.4799809475011025
NOR,2023-09-30,0,1,0.7284259519931541
POL,2023-09-30,0,0,0.5072650468359058
RUS,2023-09-30,0,1,0.7925710387478594
SAU,2023-09-30,0,0,0.5233600238237305
SGP,2023-09-30,0,0,0.4997815018098941
SWE,2023-09-30,0,0,0.505110768241376
IND,2023-09-30,0,1,0.7907372788192267
USA,2023-09-30,0,1,0.7828484356193989
